order_id,customer_id,product_id,product_name,category,quantity,unit_price,total_amount,country,payment_method,order_status,order_timestamp
ORD-100314,CUST-11262,PROD-1143,Resistance Bands,Sports,1,185.75,185.75,Canada,Credit Card,Processing,2026-06-26 13:42:53
ORD-106573,CUST-12157,PROD-1117,Python Handbook,Books,2,49.45,98.9,Spain,PayPal,Shipped,2026-06-26 13:45:11
ORD-109321,CUST-11755,PROD-1030,Python Handbook,Books,1,49.63,49.63,Spain,Credit Card,Completed,2026-06-26 14:31:05
ORD-102022,CUST-10190,PROD-1121,Kafka in Action,Books,1,30.17,30.17,Australia,PayPal,Completed,2026-06-26 14:57:45
ORD-103131,CUST-11174,PROD-1076,Sports Bottle,Sports,2,215.33,430.66,Brazil,PayPal,Completed,2026-06-26 15:12:36
ORD-100222,CUST-11754,PROD-1140,Bluetooth Speaker,Electronics,1,787.83,787.83,United States,Debit Card,Completed,2026-06-26 15:38:25
ORD-106697,CUST-11786,PROD-1148,Coffee Maker,Home,1,311.06,311.06,Mexico,Bank Transfer,Completed,2026-06-26 16:33:29
ORD-104637,CUST-10113,PROD-1014,Running Shoes,Apparel,1,34.45,34.45,Brazil,Digital Wallet,Completed,2026-06-26 16:44:48
ORD-107930,CUST-12225,PROD-1045,Resistance Bands,Sports,2,254.19,508.38,Mexico,Debit Card,Cancelled,2026-06-26 16:56:47
ORD-104328,CUST-11097,PROD-1088,USB-C Hub,Electronics,2,490.45,980.9,United States,Credit Card,Completed,2026-06-26 17:16:29
ORD-106783,CUST-10786,PROD-1094,Vacuum Cleaner,Home,2,120.98,241.96,Brazil,Debit Card,Completed,2026-06-26 17:25:27
ORD-100490,CUST-10997,PROD-1013,Air Fryer,Home,2,161.77,323.54,Germany,PayPal,Cancelled,2026-06-26 17:49:25
ORD-105781,CUST-12267,PROD-1066,Desk Lamp,Home,1,296.96,296.96,Germany,PayPal,Completed,2026-06-26 20:02:43
ORD-108220,CUST-12051,PROD-1081,Yoga Mat,Sports,4,259.68,1038.72,Brazil,Debit Card,Completed,2026-06-26 20:59:34
ORD-102561,CUST-10266,PROD-1135,Training Gloves,Sports,2,26.86,53.72,Mexico,Credit Card,Completed,2026-06-26 21:35:30
ORD-107085,CUST-11029,PROD-1053,Mechanical Keyboard,Electronics,1,665.42,665.42,Mexico,Digital Wallet,Shipped,2026-06-26 21:41:47
ORD-101924,CUST-11559,PROD-1060,Dumbbell Set,Sports,2,224.71,449.42,Australia,Credit Card,Completed,2026-06-26 22:19:29
ORD-109712,CUST-10172,PROD-1067,Bluetooth Speaker,Electronics,3,119.98,359.94,Mexico,Digital Wallet,Completed,2026-06-26 22:23:53
ORD-106288,CUST-10830,PROD-1065,Python Handbook,Books,3,50.58,151.74,United States,Credit Card,Cancelled,2026-06-26 22:47:14
ORD-107900,CUST-10326,PROD-1146,Jacket,Apparel,1,94.24,94.24,Mexico,Debit Card,Processing,2026-06-26 23:59:17
ORD-101676,CUST-10516,PROD-1051,Wireless Headphones,Electronics,1,486.13,486.13,Brazil,Debit Card,Completed,2026-06-27 00:19:39
ORD-101120,CUST-10237,PROD-1038,SQL Mastery,Books,3,33.59,100.77,Mexico,Credit Card,Completed,2026-06-27 00:24:59
ORD-108059,CUST-11980,PROD-1119,T-Shirt,Apparel,1,102.78,102.78,United States,Digital Wallet,Cancelled,2026-06-27 00:43:46
ORD-102147,CUST-11852,PROD-1032,Air Fryer,Home,3,250.27,750.81,United States,Digital Wallet,Processing,2026-06-27 01:25:29
ORD-104508,CUST-10387,PROD-1070,Running Shoes,Apparel,1,215.76,215.76,Mexico,Credit Card,Completed,2026-06-27 01:36:34
ORD-102769,CUST-11027,PROD-1109,Running Shoes,Apparel,1,68.23,68.23,United States,Credit Card,Completed,2026-06-27 01:54:18
ORD-103808,CUST-11948,PROD-1076,USB-C Hub,Electronics,1,191.14,191.14,Spain,Credit Card,Completed,2026-06-27 03:24:25
ORD-107759,CUST-10228,PROD-1080,Bluetooth Speaker,Electronics,1,765.33,765.33,Australia,Debit Card,Shipped,2026-06-27 03:29:36
ORD-108603,CUST-12035,PROD-1046,Smart Watch,Electronics,1,604.32,604.32,Mexico,PayPal,Completed,2026-06-27 03:34:26
ORD-108898,CUST-11986,PROD-1005,Smart Watch,Electronics,4,794.98,3179.92,Canada,Bank Transfer,Processing,2026-06-27 03:39:45
ORD-100815,CUST-10174,PROD-1039,Running Shoes,Apparel,1,147.24,147.24,Spain,Bank Transfer,Cancelled,2026-06-27 06:49:44
ORD-101578,CUST-12371,PROD-1008,Running Shoes,Apparel,2,111.49,222.98,United Kingdom,Credit Card,Processing,2026-06-27 07:39:48
ORD-105447,CUST-11957,PROD-1002,Jeans,Apparel,1,81.92,81.92,United States,PayPal,Completed,2026-06-27 08:36:22
ORD-109812,CUST-11057,PROD-1110,Smart Watch,Electronics,2,329.06,658.12,United States,Credit Card,Shipped,2026-06-27 09:20:00
ORD-100836,CUST-10729,PROD-1070,Python Handbook,Books,1,66.91,66.91,Australia,Credit Card,Completed,2026-06-27 09:47:00
ORD-107196,CUST-11735,PROD-1044,Smart Watch,Electronics,3,675.35,2026.05,Mexico,Bank Transfer,Shipped,2026-06-27 12:43:31
ORD-109616,CUST-10744,PROD-1049,Jacket,Apparel,4,145.82,583.28,United States,Digital Wallet,Processing,2026-06-27 13:10:52
ORD-105241,CUST-11353,PROD-1015,Vacuum Cleaner,Home,1,82.53,82.53,Germany,Debit Card,Completed,2026-06-27 13:12:02
ORD-100244,CUST-11324,PROD-1116,USB-C Hub,Electronics,2,300.66,601.32,Brazil,Debit Card,Cancelled,2026-06-27 13:48:41
ORD-101649,CUST-12227,PROD-1117,Yoga Mat,Sports,5,155.58,777.9,Mexico,Debit Card,Completed,2026-06-27 15:42:09
ORD-107632,CUST-10319,PROD-1043,Kitchen Scale,Home,2,89.59,179.18,Mexico,Debit Card,Completed,2026-06-27 16:40:37
ORD-106496,CUST-11023,PROD-1128,Kitchen Scale,Home,1,385.49,385.49,United States,Digital Wallet,Completed,2026-06-27 18:15:54
ORD-101785,CUST-12310,PROD-1092,Data Engineering Guide,Books,1,35.28,35.28,Australia,PayPal,Completed,2026-06-27 18:32:08
ORD-104861,CUST-10383,PROD-1023,Resistance Bands,Sports,2,98.84,197.68,United Kingdom,Digital Wallet,Cancelled,2026-06-27 18:37:20
ORD-105668,CUST-10239,PROD-1019,USB-C Hub,Electronics,1,542.56,542.56,Canada,Credit Card,Processing,2026-06-27 20:22:20
ORD-101201,CUST-11866,PROD-1077,Bluetooth Speaker,Electronics,3,553.31,1659.93,United States,Debit Card,Shipped,2026-06-27 20:34:01
ORD-104295,CUST-10082,PROD-1092,Air Fryer,Home,1,46.4,46.4,United States,Credit Card,Completed,2026-06-27 20:52:02
ORD-106814,CUST-11091,PROD-1135,Kitchen Scale,Home,1,192.53,192.53,United States,Digital Wallet,Completed,2026-06-27 21:31:14
ORD-107799,CUST-11784,PROD-1144,Smart Watch,Electronics,1,562.1,562.1,Canada,Debit Card,Cancelled,2026-06-27 21:43:06
ORD-105477,CUST-12304,PROD-1107,Running Shoes,Apparel,5,97.6,488,Brazil,Credit Card,Completed,2026-06-27 21:45:39
ORD-102841,CUST-11110,PROD-1059,Training Gloves,Sports,1,80.21,80.21,United States,Bank Transfer,Shipped,2026-06-27 23:22:05
ORD-109888,CUST-12492,PROD-1094,Mechanical Keyboard,Electronics,4,858.82,3435.28,Mexico,Credit Card,Processing,2026-06-27 23:30:15
ORD-109693,CUST-11990,PROD-1025,Dumbbell Set,Sports,1,157.12,157.12,Mexico,Debit Card,Completed,2026-06-27 23:32:36
ORD-103706,CUST-11303,PROD-1097,Dumbbell Set,Sports,1,167.23,167.23,Spain,Credit Card,Completed,2026-06-27 23:37:57
ORD-105543,CUST-10672,PROD-1078,Resistance Bands,Sports,1,112.65,112.65,Australia,Credit Card,Processing,2026-06-28 00:28:30
ORD-104034,CUST-11976,PROD-1127,USB-C Hub,Electronics,3,877.81,2633.43,Canada,Credit Card,Processing,2026-06-28 01:10:33
ORD-101139,CUST-12023,PROD-1106,T-Shirt,Apparel,1,57.26,57.26,Germany,Credit Card,Completed,2026-06-28 01:29:59
ORD-109767,CUST-10872,PROD-1019,Dumbbell Set,Sports,2,216.45,432.9,United Kingdom,Debit Card,Completed,2026-06-28 01:56:26
ORD-106806,CUST-12150,PROD-1035,Sports Bottle,Sports,2,14.44,28.88,United States,Credit Card,Shipped,2026-06-28 01:57:06
ORD-109140,CUST-10614,PROD-1047,Coffee Maker,Home,1,234.8,234.8,Spain,Credit Card,Completed,2026-06-28 02:20:27
ORD-100845,CUST-11497,PROD-1001,Desk Lamp,Home,1,337.98,337.98,Mexico,PayPal,Completed,2026-06-28 02:59:09
ORD-109238,CUST-12197,PROD-1141,Air Fryer,Home,2,361.14,722.28,Canada,Credit Card,Shipped,2026-06-28 03:30:17
ORD-105378,CUST-11774,PROD-1123,Sports Bottle,Sports,1,234.02,234.02,United States,Credit Card,Completed,2026-06-28 04:22:48
ORD-101237,CUST-11814,PROD-1147,Desk Lamp,Home,1,441.6,441.6,Mexico,PayPal,Completed,2026-06-28 04:31:52
ORD-102458,CUST-10630,PROD-1025,Vacuum Cleaner,Home,1,342.28,342.28,United States,Debit Card,Completed,2026-06-28 04:41:09
ORD-109904,CUST-11310,PROD-1065,Python Handbook,Books,4,48.08,192.32,United States,PayPal,Shipped,2026-06-28 05:51:39
ORD-109875,CUST-12473,PROD-1147,Smart Watch,Electronics,1,537.05,537.05,Canada,Credit Card,Cancelled,2026-06-28 06:09:37
ORD-101448,CUST-10883,PROD-1065,SQL Mastery,Books,3,48.63,145.89,Mexico,Credit Card,Completed,2026-06-28 06:39:20
ORD-109149,CUST-10641,PROD-1008,Running Shoes,Apparel,2,27.57,55.14,United States,Credit Card,Shipped,2026-06-28 07:08:44
ORD-109620,CUST-11149,PROD-1020,Coffee Maker,Home,1,438.2,438.2,Spain,PayPal,Completed,2026-06-28 07:34:11
ORD-106352,CUST-11297,PROD-1048,Wireless Headphones,Electronics,1,495.06,495.06,Brazil,Debit Card,Completed,2026-06-28 08:15:35
ORD-101211,CUST-11654,PROD-1031,Kitchen Scale,Home,3,365.09,1095.27,Mexico,Credit Card,Cancelled,2026-06-28 08:55:04
ORD-108330,CUST-12261,PROD-1035,Resistance Bands,Sports,1,19.74,19.74,Brazil,Credit Card,Processing,2026-06-28 08:59:34
ORD-108038,CUST-11679,PROD-1060,Desk Lamp,Home,4,143.38,573.52,United States,Credit Card,Completed,2026-06-28 09:47:08
ORD-103072,CUST-11075,PROD-1125,Vacuum Cleaner,Home,1,312.88,312.88,Canada,Debit Card,Completed,2026-06-28 10:03:35
ORD-101029,CUST-12137,PROD-1017,Sports Bottle,Sports,1,156.2,156.2,United States,PayPal,Shipped,2026-06-28 10:13:29
ORD-105121,CUST-11203,PROD-1094,Kafka in Action,Books,1,75.42,75.42,Mexico,Digital Wallet,Shipped,2026-06-28 11:15:50
ORD-105704,CUST-11803,PROD-1118,Data Engineering Guide,Books,2,78.25,156.5,Mexico,PayPal,Completed,2026-06-28 12:10:29
ORD-107253,CUST-11361,PROD-1039,SQL Mastery,Books,1,44.05,44.05,Mexico,Bank Transfer,Completed,2026-06-28 12:22:53
ORD-102324,CUST-11030,PROD-1124,Yoga Mat,Sports,1,134.82,134.82,Canada,Bank Transfer,Completed,2026-06-28 14:17:31
ORD-100126,CUST-11845,PROD-1008,Sports Bottle,Sports,1,219.78,219.78,Germany,Debit Card,Completed,2026-06-28 14:53:54
ORD-100399,CUST-11855,PROD-1057,Dumbbell Set,Sports,1,126.29,126.29,Mexico,Bank Transfer,Cancelled,2026-06-28 16:54:43
ORD-102223,CUST-12418,PROD-1012,Wireless Headphones,Electronics,2,562.29,1124.58,Australia,Credit Card,Completed,2026-06-28 19:00:15
ORD-107269,CUST-12056,PROD-1004,Vacuum Cleaner,Home,2,311.94,623.88,Brazil,Debit Card,Completed,2026-06-28 19:07:20
ORD-109282,CUST-11994,PROD-1111,Dumbbell Set,Sports,1,57.91,57.91,Mexico,Credit Card,Shipped,2026-06-28 20:05:49
ORD-106916,CUST-12028,PROD-1018,Air Fryer,Home,1,417.01,417.01,Canada,Credit Card,Completed,2026-06-28 20:42:32
ORD-102368,CUST-12023,PROD-1150,Desk Lamp,Home,2,416.42,832.84,Mexico,Digital Wallet,Completed,2026-06-28 20:58:47
ORD-102137,CUST-11294,PROD-1035,Resistance Bands,Sports,1,238.04,238.04,United States,PayPal,Completed,2026-06-28 20:59:39
ORD-108480,CUST-12338,PROD-1113,Bluetooth Speaker,Electronics,1,400.53,400.53,Mexico,Credit Card,Completed,2026-06-28 21:09:11
ORD-107414,CUST-10966,PROD-1013,Desk Lamp,Home,4,247.63,990.52,United States,PayPal,Completed,2026-06-28 21:35:25
ORD-102959,CUST-11404,PROD-1060,Resistance Bands,Sports,2,215.61,431.22,United States,Debit Card,Completed,2026-06-28 22:32:27
ORD-103897,CUST-10551,PROD-1143,Training Gloves,Sports,2,286.43,572.86,Australia,Credit Card,Completed,2026-06-28 23:00:46
ORD-102837,CUST-10710,PROD-1026,USB-C Hub,Electronics,1,517.76,517.76,United States,Bank Transfer,Completed,2026-06-28 23:03:30
ORD-105602,CUST-10066,PROD-1139,USB-C Hub,Electronics,2,321.79,643.58,Mexico,Credit Card,Processing,2026-06-29 00:34:23
ORD-105232,CUST-11541,PROD-1005,Dumbbell Set,Sports,2,52.4,104.8,Canada,Credit Card,Completed,2026-06-29 00:52:00
ORD-109553,CUST-11097,PROD-1012,Jeans,Apparel,1,123.05,123.05,Mexico,Credit Card,Completed,2026-06-29 00:52:25
ORD-107750,CUST-11095,PROD-1093,USB-C Hub,Electronics,2,619.87,1239.74,Mexico,Credit Card,Completed,2026-06-29 01:31:27
ORD-102877,CUST-11373,PROD-1065,USB-C Hub,Electronics,2,308.82,617.64,United States,Credit Card,Shipped,2026-06-29 01:47:45
ORD-106152,CUST-11121,PROD-1004,Wireless Headphones,Electronics,1,202.84,202.84,United States,PayPal,Shipped,2026-06-29 02:04:46
ORD-109413,CUST-10084,PROD-1094,Bluetooth Speaker,Electronics,1,145.69,145.69,Spain,PayPal,Completed,2026-06-29 02:40:25
ORD-105590,CUST-11860,PROD-1099,Air Fryer,Home,2,356.3,712.6,Australia,Debit Card,Completed,2026-06-29 03:08:35
ORD-103896,CUST-10649,PROD-1053,Mechanical Keyboard,Electronics,1,247.86,247.86,United States,Bank Transfer,Processing,2026-06-29 03:22:03
ORD-104557,CUST-11210,PROD-1025,Running Shoes,Apparel,2,79.37,158.74,United States,Debit Card,Completed,2026-06-29 03:50:10
ORD-106106,CUST-10225,PROD-1002,Vacuum Cleaner,Home,5,319.57,1597.85,Mexico,Credit Card,Shipped,2026-06-29 03:59:55
ORD-104663,CUST-10644,PROD-1056,Dumbbell Set,Sports,1,148.33,148.33,United Kingdom,Credit Card,Shipped,2026-06-29 04:02:39
ORD-102967,CUST-12319,PROD-1123,T-Shirt,Apparel,1,211.12,211.12,Canada,Credit Card,Completed,2026-06-29 04:22:23
ORD-102641,CUST-10538,PROD-1075,Bluetooth Speaker,Electronics,1,863.36,863.36,Mexico,Digital Wallet,Completed,2026-06-29 04:31:59
ORD-102936,CUST-11825,PROD-1112,Yoga Mat,Sports,1,209.33,209.33,Spain,Credit Card,Cancelled,2026-06-29 04:39:15
ORD-103431,CUST-10554,PROD-1051,Cloud Computing Basics,Books,1,21.96,21.96,United Kingdom,PayPal,Shipped,2026-06-29 05:11:03
ORD-103702,CUST-10663,PROD-1081,Desk Lamp,Home,1,426.51,426.51,United Kingdom,Digital Wallet,Processing,2026-06-29 07:26:08
ORD-109020,CUST-10282,PROD-1037,Mechanical Keyboard,Electronics,1,272.85,272.85,Canada,PayPal,Processing,2026-06-29 07:42:27
ORD-108591,CUST-12037,PROD-1067,Bluetooth Speaker,Electronics,1,862.1,862.1,Mexico,Credit Card,Processing,2026-06-29 08:25:52
ORD-101159,CUST-11911,PROD-1071,Mechanical Keyboard,Electronics,1,626.16,626.16,Spain,Credit Card,Completed,2026-06-29 09:04:41
ORD-101749,CUST-10844,PROD-1101,USB-C Hub,Electronics,1,750.04,750.04,Germany,PayPal,Shipped,2026-06-29 11:26:29
ORD-106043,CUST-11649,PROD-1061,USB-C Hub,Electronics,2,172.9,345.8,Mexico,PayPal,Processing,2026-06-29 11:53:21
ORD-104562,CUST-11283,PROD-1010,Resistance Bands,Sports,2,19.67,39.34,Brazil,PayPal,Completed,2026-06-29 12:39:06
ORD-104702,CUST-10687,PROD-1150,Running Shoes,Apparel,2,41.86,83.72,Mexico,Digital Wallet,Completed,2026-06-29 14:04:01
ORD-108995,CUST-10750,PROD-1079,Hoodie,Apparel,1,143.09,143.09,United States,Credit Card,Cancelled,2026-06-29 14:13:15
ORD-109826,CUST-12188,PROD-1127,Coffee Maker,Home,1,153.16,153.16,Mexico,PayPal,Completed,2026-06-29 14:41:02
ORD-104381,CUST-10701,PROD-1059,Wireless Headphones,Electronics,1,738.34,738.34,United States,Credit Card,Processing,2026-06-29 15:20:38
ORD-103089,CUST-10787,PROD-1067,Mechanical Keyboard,Electronics,1,852.05,852.05,Australia,Credit Card,Cancelled,2026-06-29 15:39:36
ORD-100331,CUST-10452,PROD-1094,Sports Bottle,Sports,4,285.59,1142.36,Mexico,Debit Card,Completed,2026-06-29 15:46:28
ORD-104132,CUST-11857,PROD-1080,Jeans,Apparel,1,167.19,167.19,Mexico,Debit Card,Cancelled,2026-06-29 17:33:06
ORD-108455,CUST-10792,PROD-1042,USB-C Hub,Electronics,1,364.88,364.88,Canada,Credit Card,Completed,2026-06-29 17:55:04
ORD-103968,CUST-12140,PROD-1144,T-Shirt,Apparel,1,30.59,30.59,Mexico,PayPal,Completed,2026-06-29 18:16:24
ORD-105862,CUST-11135,PROD-1117,Smart Watch,Electronics,1,68.86,68.86,Mexico,Credit Card,Completed,2026-06-29 18:36:17
ORD-102442,CUST-10853,PROD-1040,Resistance Bands,Sports,2,232.49,464.98,Brazil,PayPal,Shipped,2026-06-29 19:17:33
ORD-104991,CUST-10095,PROD-1023,Running Shoes,Apparel,1,96.96,96.96,Germany,Bank Transfer,Completed,2026-06-29 19:53:15
ORD-104824,CUST-11538,PROD-1078,Running Shoes,Apparel,1,180.9,180.9,Canada,PayPal,Cancelled,2026-06-29 20:11:22
ORD-105983,CUST-12146,PROD-1068,Mechanical Keyboard,Electronics,1,111.09,111.09,Germany,Credit Card,Completed,2026-06-29 20:33:27
ORD-101728,CUST-10301,PROD-1124,Resistance Bands,Sports,1,153.55,153.55,United States,Credit Card,Shipped,2026-06-29 20:38:13
ORD-102864,CUST-10025,PROD-1044,Desk Lamp,Home,2,136.86,273.72,Germany,Credit Card,Cancelled,2026-06-29 22:44:13
ORD-101113,CUST-12195,PROD-1040,Jeans,Apparel,1,155.15,155.15,United States,Credit Card,Completed,2026-06-29 22:56:31
ORD-103952,CUST-10975,PROD-1038,Cloud Computing Basics,Books,1,79.01,79.01,Canada,Debit Card,Completed,2026-06-29 23:08:48
ORD-107405,CUST-11304,PROD-1041,USB-C Hub,Electronics,1,481.72,481.72,United States,Credit Card,Completed,2026-06-29 23:42:06
ORD-104597,CUST-10291,PROD-1104,USB-C Hub,Electronics,4,618.67,2474.68,Mexico,Debit Card,Shipped,2026-06-29 23:52:03
ORD-100774,CUST-11849,PROD-1066,Training Gloves,Sports,2,237.43,474.86,Brazil,Credit Card,Shipped,2026-06-29 23:57:07
ORD-104281,CUST-11725,PROD-1029,Sports Bottle,Sports,1,277.14,277.14,Australia,Credit Card,Shipped,2026-06-30 00:34:42
ORD-107434,CUST-10194,PROD-1023,USB-C Hub,Electronics,3,195.4,586.2,Spain,Credit Card,Cancelled,2026-06-30 01:05:32
ORD-107514,CUST-11367,PROD-1072,Jeans,Apparel,2,107.14,214.28,Mexico,Credit Card,Completed,2026-06-30 01:10:34
ORD-108752,CUST-10058,PROD-1107,USB-C Hub,Electronics,2,580.86,1161.72,United States,Credit Card,Completed,2026-06-30 02:41:57
ORD-109323,CUST-11788,PROD-1076,Desk Lamp,Home,1,234.42,234.42,Canada,Credit Card,Shipped,2026-06-30 05:12:21
ORD-103071,CUST-11013,PROD-1010,Jacket,Apparel,1,155.69,155.69,Mexico,Debit Card,Completed,2026-06-30 05:18:30
ORD-101675,CUST-12154,PROD-1056,Vacuum Cleaner,Home,5,111.18,555.9,Spain,Credit Card,Cancelled,2026-06-30 05:45:59
ORD-102736,CUST-11253,PROD-1030,Cloud Computing Basics,Books,2,31.12,62.24,Mexico,PayPal,Processing,2026-06-30 05:58:24
ORD-108346,CUST-10037,PROD-1125,Dumbbell Set,Sports,3,292.39,877.17,Australia,Bank Transfer,Processing,2026-06-30 06:05:54
ORD-100232,CUST-12346,PROD-1082,Jeans,Apparel,1,58.76,58.76,Germany,Credit Card,Completed,2026-06-30 06:19:51
ORD-100383,CUST-10269,PROD-1007,Sports Bottle,Sports,3,119.71,359.13,Canada,Credit Card,Completed,2026-06-30 07:35:56
ORD-100818,CUST-12247,PROD-1110,Smart Watch,Electronics,2,447.58,895.16,Mexico,PayPal,Completed,2026-06-30 07:50:13
ORD-103690,CUST-10872,PROD-1079,Dumbbell Set,Sports,1,295.85,295.85,United States,Debit Card,Processing,2026-06-30 09:48:23
ORD-101274,CUST-12371,PROD-1074,Vacuum Cleaner,Home,4,382.94,1531.76,Mexico,Credit Card,Completed,2026-06-30 10:27:22
ORD-103060,CUST-10970,PROD-1083,Kitchen Scale,Home,2,54.27,108.54,United States,Credit Card,Processing,2026-06-30 10:48:47
ORD-106150,CUST-11537,PROD-1034,Jeans,Apparel,2,96.95,193.9,Spain,Credit Card,Completed,2026-06-30 11:49:28
ORD-100554,CUST-12063,PROD-1078,Dumbbell Set,Sports,3,170.64,511.92,United States,PayPal,Shipped,2026-06-30 12:32:15
ORD-107805,CUST-10927,PROD-1105,Smart Watch,Electronics,1,291.03,291.03,United States,Credit Card,Cancelled,2026-06-30 13:30:36
ORD-103309,CUST-12054,PROD-1104,Coffee Maker,Home,1,339.7,339.7,Brazil,Credit Card,Shipped,2026-06-30 15:19:00
ORD-103536,CUST-12229,PROD-1134,Wireless Headphones,Electronics,1,75.19,75.19,Spain,Debit Card,Cancelled,2026-06-30 16:03:13
ORD-104322,CUST-11657,PROD-1110,T-Shirt,Apparel,1,63.15,63.15,Australia,Credit Card,Completed,2026-06-30 17:30:00
ORD-105282,CUST-11023,PROD-1091,Smart Watch,Electronics,4,875.63,3502.52,Mexico,PayPal,Completed,2026-06-30 18:51:00
ORD-106623,CUST-11552,PROD-1062,Running Shoes,Apparel,1,150.74,150.74,Australia,Credit Card,Completed,2026-06-30 19:24:26
ORD-103805,CUST-10700,PROD-1095,Cloud Computing Basics,Books,1,55.83,55.83,Brazil,Debit Card,Completed,2026-06-30 20:25:20
ORD-108516,CUST-11413,PROD-1045,SQL Mastery,Books,1,39.4,39.4,Mexico,PayPal,Completed,2026-06-30 20:42:13
ORD-102777,CUST-11138,PROD-1108,Smart Watch,Electronics,2,798.1,1596.2,United States,Credit Card,Shipped,2026-06-30 21:32:41
ORD-109167,CUST-12466,PROD-1032,Bluetooth Speaker,Electronics,3,401.71,1205.13,United States,PayPal,Shipped,2026-06-30 21:34:21
ORD-104709,CUST-10639,PROD-1075,Hoodie,Apparel,1,175.75,175.75,Germany,Credit Card,Completed,2026-06-30 23:42:41
ORD-102937,CUST-11137,PROD-1136,Running Shoes,Apparel,1,40.46,40.46,United States,Credit Card,Completed,2026-06-30 23:42:59
ORD-102558,CUST-12247,PROD-1129,Bluetooth Speaker,Electronics,1,115.63,115.63,Canada,Credit Card,Shipped,2026-06-30 23:46:56
ORD-100025,CUST-11732,PROD-1038,Dumbbell Set,Sports,1,44.21,44.21,United States,Credit Card,Shipped,2026-07-01 00:06:13
ORD-104196,CUST-12356,PROD-1139,Wireless Headphones,Electronics,1,897.5,897.5,United States,Debit Card,Completed,2026-07-01 00:32:55
ORD-106449,CUST-12283,PROD-1040,Jacket,Apparel,3,109.73,329.19,Spain,Credit Card,Processing,2026-07-01 01:47:39
ORD-107648,CUST-11460,PROD-1004,Kitchen Scale,Home,3,362.79,1088.37,Mexico,Credit Card,Completed,2026-07-01 03:10:36
ORD-100405,CUST-10374,PROD-1108,SQL Mastery,Books,1,22.94,22.94,Brazil,Credit Card,Shipped,2026-07-01 04:01:30
ORD-105105,CUST-10891,PROD-1002,Wireless Headphones,Electronics,2,769.07,1538.14,Mexico,Debit Card,Cancelled,2026-07-01 05:22:37
ORD-109587,CUST-12114,PROD-1065,Kitchen Scale,Home,2,109.57,219.14,Mexico,Debit Card,Completed,2026-07-01 06:44:51
ORD-100188,CUST-11097,PROD-1039,T-Shirt,Apparel,3,146.76,440.28,Mexico,Debit Card,Completed,2026-07-01 06:58:44
ORD-104830,CUST-11121,PROD-1001,Yoga Mat,Sports,2,109.15,218.3,United States,PayPal,Completed,2026-07-01 07:08:02
ORD-101681,CUST-10648,PROD-1053,Python Handbook,Books,2,72.79,145.58,Australia,Debit Card,Processing,2026-07-01 07:08:28
ORD-107732,CUST-10551,PROD-1069,USB-C Hub,Electronics,3,270.27,810.81,Mexico,Debit Card,Processing,2026-07-01 08:25:00
ORD-101132,CUST-12045,PROD-1070,Wireless Headphones,Electronics,5,250.84,1254.2,Canada,PayPal,Processing,2026-07-01 08:26:16
ORD-107065,CUST-10083,PROD-1002,Jeans,Apparel,3,60.04,180.12,United Kingdom,Bank Transfer,Processing,2026-07-01 08:50:02
ORD-109087,CUST-11155,PROD-1025,Data Engineering Guide,Books,4,40.98,163.92,Mexico,Debit Card,Completed,2026-07-01 08:58:38
ORD-104178,CUST-10899,PROD-1094,Kitchen Scale,Home,2,347.95,695.9,Germany,Credit Card,Shipped,2026-07-01 09:46:24
ORD-106723,CUST-11801,PROD-1145,Coffee Maker,Home,5,287.93,1439.65,Mexico,Bank Transfer,Completed,2026-07-01 10:33:30
ORD-100796,CUST-11896,PROD-1065,SQL Mastery,Books,2,79.35,158.7,Mexico,Credit Card,Completed,2026-07-01 11:05:11
ORD-108643,CUST-11908,PROD-1117,Mechanical Keyboard,Electronics,1,737.06,737.06,Mexico,Debit Card,Completed,2026-07-01 11:16:48
ORD-102284,CUST-10682,PROD-1093,Mechanical Keyboard,Electronics,1,692.86,692.86,United States,Debit Card,Completed,2026-07-01 11:37:05
ORD-100947,CUST-10977,PROD-1097,Python Handbook,Books,1,19.07,19.07,United Kingdom,Credit Card,Completed,2026-07-01 11:41:56
ORD-102759,CUST-11473,PROD-1121,Smart Watch,Electronics,2,67.95,135.9,Mexico,PayPal,Completed,2026-07-01 12:20:03
ORD-108491,CUST-11992,PROD-1146,Mechanical Keyboard,Electronics,2,700.89,1401.78,United Kingdom,PayPal,Cancelled,2026-07-01 12:21:24
ORD-104412,CUST-12094,PROD-1120,Jeans,Apparel,1,168.25,168.25,Mexico,PayPal,Completed,2026-07-01 13:01:25
ORD-103910,CUST-10322,PROD-1064,USB-C Hub,Electronics,2,365.69,731.38,United States,Digital Wallet,Completed,2026-07-01 13:04:07
ORD-103894,CUST-10762,PROD-1067,Resistance Bands,Sports,1,267.45,267.45,Mexico,Credit Card,Shipped,2026-07-01 13:18:01
ORD-102094,CUST-11417,PROD-1017,Desk Lamp,Home,1,76.35,76.35,United States,Credit Card,Completed,2026-07-01 13:18:47
ORD-109490,CUST-11060,PROD-1053,Jeans,Apparel,2,22.34,44.68,United States,Debit Card,Cancelled,2026-07-01 13:42:37
ORD-100629,CUST-11014,PROD-1014,Bluetooth Speaker,Electronics,3,748.48,2245.44,United States,Credit Card,Cancelled,2026-07-01 13:44:29
